#doc source pos typeindex type topic
100 NA 895 122 en 1
100 NA 896 5427 förståndig 32
100 NA 897 5428 nykterhetslagstiftning 5
100 NA 898 5429 vsu-a 16
100 NA 899 5430 önskvärdt. 19
101 NA 0 5431 8feta 21
101 NA 1 5076 föreläsningen 7
101 NA 2 72 för 2
101 NA 3 5432 dagen, 5
101 NA 4 304 var 1
101 NA 5 98 af 1
101 NA 6 408 hr 2
101 NA 7 5433 Muderspach, 30
101 NA 8 142 som 35
101 NA 9 5434 börjad© 7
101 NA 10 144 med 14
101 NA 11 5435 Qrundtvig, 2
101 NA 12 3783 fortsatte 21
101 NA 13 144 med 14
101 NA 14 5436 solen 33
101 NA 15 51 och 1
101 NA 16 327 så 35
101 NA 17 5437 småningom 25
101 NA 18 1520 kom 1
101 NA 19 317 på 1
101 NA 20 5373 ämnet 7
101 NA 21 5 — 35
101 NA 22 5438 bruket 7
101 NA 23 98 af 19
101 NA 24 5439 undervisningsmateriel. 21
102 NA 0 2686 DAGENS 49
102 NA 1 2687 NYHETER 49
102 NA 2 2688 Torsdagen 49
102 NA 3 346 den 49
102 NA 4 614 5 49
102 NA 5 2156 Januari 49
102 NA 6 1178 1905 49
103 NA 0 5440 Ny 14
103 NA 1 5441 sibirisk 29
103 NA 2 5442 telegraflinje. 19
103 NA 3 39 I 14
103 NA 4 5141 Amerika 37
103 NA 5 168 har 14
103 NA 6 5154 fö 0
103 NA 7 5443 roslag 2
103 NA 8 1444 te 16
103 NA 9 89 att 19
103 NA 10 5444 upprätta, 37
103 NA 11 122 en 1
103 NA 12 98 af 1
103 NA 13 5445 underva 2
103 NA 14 5446 tteneik 6
103 NA 15 5447 b] 1
103 NA 16 5448 arna 16
103 NA 17 5449 oafhängig 29
103 NA 18 5450 telegraflinje 37
103 NA 19 267 mellan 14
103 NA 20 5451 Förenta 29
103 NA 21 5452 staterna 37
103 NA 22 5453 oah 37
103 NA 23 5454 Europa 0
103 NA 24 5455 via. 14
103 NA 25 5456 Sibirien. 37
103 NA 26 995 Den 14
103 NA 27 1073 amerikanska 37
103 NA 28 5457 regeringen 37
103 NA 29 207 skulle 14
103 NA 30 5458 förlänga 2
103 NA 31 346 den 1
103 NA 32 1148 nuvarande 16
103 NA 33 5459 Aiaskalinjen 19
103 NA 34 228 från 1
103 NA 35 5460 Nonne 37
103 NA 36 121 till 16
103 NA 37 5461 Prinean 16
103 NA 38 98 af 1
103 NA 39 5462 Walos 23
103 NA 40 5463 kap. 14
103 NA 41 5464 Där 27
103 NA 42 207 skulle 14
103 NA 43 122 en 16
103 NA 44 5465 gnii3tfcele&lt;grafstation 37
103 NA 45 5466 upprättas 19
103 NA 46 51 och 29
103 NA 47 122 en 16
103 NA 48 5467 liknande 37
103 NA 49 317 på 1
103 NA 50 5468 Oistkap 14
103 NA 51 5469 Sibirien, 41
103 NA 52 2845 hvarifrån 2
103 NA 53 2789 vidare 1
103 NA 54 122 en 16
103 NA 55 5441 sibirisk 29
103 NA 56 5450 telegraflinje 37
103 NA 57 207 skulle 14
103 NA 58 5307 föras 0
103 NA 59 311 ned 16
103 NA 60 121 till 16
103 NA 61 5470 järnvägen. 41
103 NA 62 4194 K 46
103 NA 63 5471 oe 37
103 NA 64 5472 naderna 37
103 NA 65 5473 skulle, 0
103 NA 66 5474 understiga 6
103 NA 67 126 de 14
103 NA 68 72 för 14
103 NA 69 122 en 1
103 NA 70 5475 kabel 37
103 NA 71 948 nödvändiga 6
103 NA 72 79 ooh 14
103 NA 73 5476 telegraferingen 18
103 NA 74 169 därför 19
103 NA 75 918 bli 1
103 NA 76 5477 billigare. 37
103 NA 77 5478 Buttre 29
103 NA 78 1203 än 1
103 NA 79 5479 tapperhetsmedalj. 0
103 NA 80 4926 Som 37
103 NA 81 5480 belöning 1
103 NA 82 72 för 14
103 NA 83 5481 vi®ad 37
103 NA 84 5482 tapperhet 29
103 NA 85 4267 utanför 0
103 NA 86 4180 Port 0
103 NA 87 4303 Arthur 19
103 NA 88 168 har 14
103 NA 89 5483 major 29
103 NA 90 5484 Saijaeha, 37
103 NA 91 5485 hjälten 0
103 NA 92 228 från 1
103 NA 93 5486 203 10
103 NA 94 5487 meters-höjden, 37
103 NA 95 625 fått 1
103 NA 96 5488 mikadona 0
103 NA 97 88 tillstånd 0
103 NA 98 89 att 35
103 NA 99 5489 gifta 37
103 NA 100 132 sig 14
103 NA 101 144 med 14
103 NA 102 122 en 1
103 NA 103 5490 amerikanska. 29
103 NA 104 21 En 16
103 NA 105 5491 romantisk 27
103 NA 106 5492 kärlekshistoria 37
103 NA 107 96 är 16
103 NA 108 5493 förknippad 2
103 NA 109 144 med 14
103 NA 110 5494 deivna 37
103 NA 111 5495 päjegna 37
103 NA 112 5496 belöning. 19
103 NA 113 5497 Major 35
103 NA 114 5498 Saijasha, 37
103 NA 115 5499 oom 0
103 NA 116 5500 vistades 37
103 NA 117 5501 Manila 14
103 NA 118 72 för 47
103 NA 119 89 att 19
103 NA 120 5502 studera 37
103 NA 121 1073 amerikanska 37
103 NA 122 5503 arméförhållanden, 29
103 NA 123 5504 lärde 37
103 NA 124 668 där 16
103 NA 125 5505 känna 37
103 NA 126 2653 skådespelerskan 29
103 NA 127 1709 miss 1
103 NA 128 5506 Viola 37
103 NA 129 5507 G 35
103 NA 130 5508 lette 14
103 NA 131 51 och 16
103 NA 132 5509 förälskade 19
103 NA 133 132 sig 14
103 NA 134 5510 hen 37
103 NA 135 5511 nio. 1
103 NA 136 1266 Då 14
103 NA 137 346 den 16
103 NA 138 1650 unga 1
103 NA 139 5512 d'amen 37
103 NA 140 304 var 1
103 NA 141 5513 bunden 10
103 NA 142 285 genom 19
103 NA 143 258 ett 14
103 NA 144 5514 feniårigt 37
103 NA 145 5515 kontrakt 37
103 NA 146 144 med 14
103 NA 147 420 sin 14
103 NA 148 4685 direktör 23
103 NA 149 72 för 16
103 NA 150 122 en 1
103 NA 151 5516 turné 1
103 NA 152 5517 Australien, 0
103 NA 153 5518 må«te 37
103 NA 154 126 de 14
103 NA 155 977 båda 35
103 NA 156 5519 älskande 37
103 NA 157 5520 skiljas. 37
103 NA 158 894 När 14
103 NA 159 5521 mikadon 6
103 NA 160 1758 fick 1
103 NA 161 1090 höra 6
103 NA 162 5522 talas 37
103 NA 163 87 om 16
103 NA 164 5523 Baken 0
103 NA 165 3063 gaf 1
103 NA 166 411 han 14
103 NA 167 101 prins 0
103 NA 168 5524 Fushimi, 37
103 NA 169 142 som 16
103 NA 170 981 nu 1
103 NA 171 1054 vistas 37
103 NA 172 5525 Amerika, 37
103 NA 173 5526 uppdrag 6
103 NA 174 89 att 19
103 NA 175 5527 lösa 29
103 NA 176 5528 skådesp?lerskan 16
103 NA 177 228 från 1
103 NA 178 1524 hennes 2
103 NA 179 5515 kontrakt 37
103 NA 180 51 och 1
103 NA 181 5529 sända 37
103 NA 182 1763 henne 35
103 NA 183 121 till 16
103 NA 184 5530 Japan, 2
103 NA 185 5531 hvarefter 37
103 NA 186 411 han 0
103 NA 187 5532 underrättade 0
103 NA 188 346 den 16
103 NA 189 5533 tappre 29
103 NA 190 5534 majoren 37
103 NA 191 89 att 19
103 NA 192 804 intet 29
103 NA 193 3180 stod 37
103 NA 194 5535 Vägen 41
103 NA 195 72 för 16
103 NA 196 774 hans 2
103 NA 197 5536 lycka. 0
103 NA 198 5537 Maskin 37
103 NA 199 2835 pir 2
103 NA 200 5538 sprängning 19
103 NA 201 98 af 1
103 NA 202 5539 spelbanker. 29
103 NA 203 5540 Sprängningen 19
103 NA 204 98 af 19
103 NA 205 5541 spelbanken 1
103 NA 206 5542 Monte 37
103 NA 207 5543 Carlo 6
103 NA 208 5544 är, 28
103 NA 209 142 som 16
103 NA 210 2827 bekant, 1
103 NA 211 258 ett 14
103 NA 212 5545 problem 6
103 NA 213 1361 hvars 0
103 NA 214 5546 lösning 37
103 NA 215 5547 sökts 23
103 NA 216 144 med 14
103 NA 217 424 ej 14
103 NA 218 5548 mindro 0
103 NA 219 5549 ifver 37
103 NA 220 1203 än 1
103 NA 221 204 det 16
103 NA 222 5550 Btyrbaxa 1
103 NA 223 5551 luftskeppet. 29
103 NA 224 21 En 16
103 NA 225 5552 engelsk 37
103 NA 226 5553 sportsman, 37
103 NA 227 1760 mr 37
103 NA 228 643 G. 28
103 NA 229 5554 Ward, 0
103 NA 230 142 som 16
103 NA 231 981 nu 1
103 NA 232 1054 vistas 37
103 NA 233 5542 Monte 37
103 NA 234 5555 Carlo, 27
103 NA 235 168 har 14
103 NA 236 5556 uppfunnit 29
103 NA 237 122 en 1
103 NA 238 5557 maskin 37
103 NA 239 5558 medelst 16
103 NA 240 95 hvilken 14
103 NA 241 411 han 14
103 NA 242 852 kan 29
103 NA 243 5527 lösa 29
103 NA 244 5559 problemet. 16
103 NA 245 713 Han 16
103 NA 246 5560 infann 37
103 NA 247 4896 »ig 0
103 NA 248 2947 juldagen 6
103 NA 249 5561 spolsalen, 6
103 NA 250 3842 satte 0
103 NA 251 132 sig 14
103 NA 252 164 vid 0
103 NA 253 258 ett 14
103 NA 254 98 af 19
103 NA 255 5562 borden 2
103 NA 256 51 och 1
103 NA 257 5563 ställde 0
103 NA 258 122 en 16
103 NA 259 5564 låda 0
103 NA 260 194 framför 14
103 NA 261 1146 sig. 14
103 NA 262 2951 På 27
103 NA 263 5565 lådans 1
103 NA 264 5566 lock 37
103 NA 265 5567 funnos 27
103 NA 266 5568 tio 2
103 NA 267 5569 runda, 29
103 NA 268 144 med 14
103 NA 269 49 nummer 37
103 NA 270 5570 försedda, 37
103 NA 271 5571 skifvor, 1
103 NA 272 5572 hälften 37
103 NA 273 5573 röda, 14
103 NA 274 5572 hälften 37
103 NA 275 5574 svarta. 37
103 NA 276 3098 Sedan 29
103 NA 277 5575 främlingen 6
103 NA 278 122 en 16
103 NA 279 3771 stund 37
103 NA 280 5576 åsett 37
103 NA 281 5577 spelet, 29
103 NA 282 5578 studerade 35
103 NA 283 411 han 0
103 NA 284 420 sin 14
103 NA 285 5557 maskin 37
103 NA 286 51 och 16
103 NA 287 3842 satte 0
103 NA 288 3879 därpå 6
103 NA 289 5579 ut. 6
103 NA 290 713 Han 16
103 NA 291 5580 vann. 6
103 NA 292 1880 Efter 0
103 NA 293 122 en 16
103 NA 294 3771 stund 37
103 NA 295 5581 återupprepade 29
103 NA 296 411 han 14
103 NA 297 5582 försöket 16
103 NA 298 144 med 14
103 NA 299 152 samma 1
103 NA 300 5583 utgång. 29
103 NA 301 5584 Genom 37
103 NA 302 122 en 16
103 NA 303 2630 tryckning 14
103 NA 304 317 på 1
103 NA 305 122 en 1
103 NA 306 5585 knapp 37
103 NA 307 5586 maskinen 29
103 NA 308 4379 kommo 37
103 NA 309 953 andra 14
103 NA 310 5587 skifvor 29
103 NA 311 2879 fram 14
103 NA 312 51 och 29
103 NA 313 285 genom 19
103 NA 314 122 en 1
103 NA 315 72 för 2
103 NA 316 126 de 14
103 NA 317 5588 utomstående 1
103 NA 318 5589 obegriplig 37
103 NA 319 5590 kombination 2
103 NA 320 98 af 16
103 NA 321 1010 dessa 19
103 NA 322 5591 bestämmas 0
103 NA 323 5592 insatsen 37
103 NA 324 5593 s_ 37
103 NA 325 3948 storlek 29
103 NA 326 51 och 29
103 NA 327 1659 plats 0
103 NA 328 21 En 16
103 NA 329 508 stor 1
103 NA 330 5594 massa 29
103 NA 331 5053 folk 35
103 NA 332 5595 samlades 2
103 NA 333 5596 kring 37
103 NA 334 5597 experimentatorn, 23
103 NA 335 142 som 16
103 NA 336 5598 oaktadt 0
103 NA 337 411 han 14
103 NA 338 3368 gjorde 6
103 NA 339 5599 små| 29
103 NA 340 5600 insatser 37
103 NA 341 3086 inom 14
103 NA 342 3087 kort 16
103 NA 343 1071 vunnit 37
103 NA 344 4495 betydligt. 37
103 NA 345 4234 Med 0
103 NA 346 5601 tagande 37
103 NA 347 5602 vinsten 29
103 NA 348 51 och 1
103 NA 349 5603 apparaten 37
103 NA 350 5604 aflägsnade 29
103 NA 351 411 han 0
103 NA 352 132 sig 14
103 NA 353 5605 därpå. 37
103 NA 354 695 För 16
103 NA 355 122 en 16
103 NA 356 5606 intervjuare 37
103 NA 357 168 har 14
103 NA 358 411 han 14
103 NA 359 5607 förklarat 37
103 NA 360 89 att 19
103 NA 361 4249 hane 19
103 NA 362 5557 maskin 37
103 NA 363 5608 framställer 24
103 NA 364 258 ett 14
103 NA 365 5609 spel 0
103 NA 366 267 mellan 14
103 NA 367 5610 64 19
103 NA 368 3907 personer, 37
103 NA 369 1461 enligt 37
103 NA 370 5611 bestämda 1
103 NA 371 5612 kombinationer. 23
103 NA 372 5613 Apparaten 1
103 NA 373 1399 ger 2
103 NA 374 682 honom 2
103 NA 375 746 genast 14
103 NA 376 123 början 0
103 NA 377 24 10 41
103 NA 378 5614 procents 37
103 NA 379 1952 vinst 37
103 NA 380 51 och 29
103 NA 381 72 för 2
103 NA 382 5615 öfrigt 37
103 NA 383 453 alla 19
103 NA 384 5616 chanser 0
103 NA 385 72 för 16
103 NA 386 89 att 19
103 NA 387 5617 vinna, 0
103 NA 388 51 och 1
103 NA 389 317 på 1
103 NA 390 113 detta 14
103 NA 391 413 sätt 19
103 NA 392 852 kan 29
103 NA 393 411 han 14
103 NA 394 1682 hålla 1
103 NA 395 736 ut 29
103 NA 396 204 det 16
103 NA 397 5618 oändliga. 37
103 NA 398 1645 Upp 35
103 NA 399 5619 finnandet 29
103 NA 400 51 och 1
103 NA 401 5620 tillverkandet 37
103 NA 402 98 af 1
103 NA 403 5586 maskinen 29
103 NA 404 70 ha 14
103 NA 405 687 tagit 2
103 NA 406 5621 femton 0
103 NA 407 1 år 3
103 NA 408 5622 anspråk. 29
103 NA 409 5623 Annandagen 37
103 NA 410 4269 uppträdde 0
103 NA 411 1760 mr 37
103 NA 412 5624 Ward 16
103 NA 413 3887 ånyo 19
103 NA 414 144 med 14
103 NA 415 420 sin 14
103 NA 416 5557 maskin 37
103 NA 417 5625 spelsalarna 37
103 NA 418 51 och 29
103 NA 419 5626 vann 19
103 NA 420 5627 betydande 37
103 NA 421 5628 summor. 35
103 NA 422 713 Han 37
103 NA 423 3597 förklarade 14
103 NA 424 89 att 19
103 NA 425 5629 hannu 41
103 NA 426 5630 pröfvat 1
103 NA 427 420 sin 14
103 NA 428 5557 maskin 37
103 NA 429 51 och 16
103 NA 430 89 att 19
103 NA 431 411 han 14
103 NA 432 317 på 1
103 NA 433 5631 nyåret 14
103 NA 434 207 skulle 14
103 NA 435 2972 börja 14
103 NA 436 5632 operera 23
103 NA 437 5633 stort. 14
103 NA 438 39 I 14
103 NA 439 5542 Monte 37
103 NA 440 5543 Carlo 19
103 NA 441 469 äro 37
103 NA 442 5634 meningarna 29
103 NA 443 5635 delade 1
103 NA 444 87 om 16
103 NA 445 5636 maskinen. 14
103 NA 446 5637 Många 37
103 NA 447 5638 påstå 37
103 NA 448 89 att 19
103 NA 449 346 den 1
103 NA 450 329 blott 35
103 NA 451 96 är 16
103 NA 452 5639 humbug, 1
103 NA 453 953 andra 14
103 NA 454 469 äro 37
103 NA 455 5640 öfvertygade 37
103 NA 456 87 om 16
103 NA 457 679 dess 0
103 NA 458 5641 förmåga 37
103 NA 459 89 att 19
103 NA 460 5642 garan 16
103 NA 461 5643 tera 14
103 NA 462 2214 vinst. 3
104 NA 0 424 ej 14
104 NA 1 5644 framställts 41
104 NA 2 5645 och'det 19
104 NA 3 5646 funnes 23
104 NA 4 424 ej 14
104 NA 5 711 någon 19
104 NA 6 1401 anledning 23
104 NA 7 5647 antaga 41
104 NA 8 89 att 19
104 NA 9 411 han 14
104 NA 10 424 ej 14
104 NA 11 5648 framtiden 2
104 NA 12 207 skulle 14
104 NA 13 5649 sköta 19
104 NA 14 5650 uppdraget 23
104 NA 15 317 på 17
104 NA 16 5651 vederbörligt 17
104 NA 17 5652 sätt. 41
104 NA 18 1266 Då 19
104 NA 19 5653 änkefru 23
104 NA 20 5654 Smitt 23
104 NA 21 830 redan 14
104 NA 22 5655 godkänr 23
104 NA 23 5656 »in 14
104 NA 24 5657 aflidne 23
104 NA 25 5658 makes 19
104 NA 26 5659 testamente, 37
104 NA 27 5660 förefamns 41
104 NA 28 424 ej 14
104 NA 29 5661 hel 19
104 NA 30 4803 ler 40
104 NA 31 412 något 1
104 NA 32 1393 skäl 16
104 NA 33 3229 hvarför 17
104 NA 34 5662 klander 14
104 NA 35 207 skulle 14
104 NA 36 5663 behöfva 1
104 NA 37 5664 riktas 40
104 NA 38 1339 mot 23
104 NA 39 5665 testamentet, 19
104 NA 40 327 så 16
104 NA 41 89 att 19
104 NA 42 4750 svar 40
104 NA 43 5666 randen 23
104 NA 44 224 därvid 23
104 NA 45 5667 egenskap 40
104 NA 46 98 af 19
104 NA 47 5668 förmyndare 23
104 NA 48 207 skulle 14
104 NA 49 3043 komma 17
104 NA 50 5669 konflikt 41
104 NA 51 144 med 14
104 NA 52 5670 förtroendet 6
104 NA 53 5671 eon\ 19
104 NA 54 5672 utredningsman 23
104 NA 55 98 af 19
104 NA 56 5673 boet. 23
104 NA 57 5674 Svaranden 14
104 NA 58 1642 ville 19
104 NA 59 160 icke 14
104 NA 60 5675 underlåta 2
104 NA 61 89 att 19
104 NA 62 5676 beröra 2
104 NA 63 258 ett 14
104 NA 64 5677 annat, 40
104 NA 65 149 ehuru 19
104 NA 66 958 visserligen 19
104 NA 67 5678 icke. 16
104 NA 68 98 af 19
104 NA 69 5679 kär 2
104 NA 70 5666 randen 23
104 NA 71 5680 åberopadt 17
104 NA 72 5681 förhållande, 40
104 NA 73 204 det 16
104 NA 74 1369 nämligen 2
104 NA 75 89 att 19
104 NA 76 5682 generalkonsul 16
104 NA 77 5654 Smitt 23
104 NA 78 285 genom 19
104 NA 79 346 den 16
104 NA 80 1943 23 37
104 NA 81 5683 november 23
104 NA 82 4332 1899 16
104 NA 83 261 oeh 14
104 NA 84 1480 7 17
104 NA 85 641 januari 41
104 NA 86 5684 1904 41
104 NA 87 5685 upprättade 23
104 NA 88 5686 testamentshandlingar 41
104 NA 89 5687 tillagt 23
104 NA 90 5688 svaranden 23
104 NA 91 5689 vissa 23
104 NA 92 5690 penningbelopp. 46
104 NA 93 757 Detta 14
104 NA 94 5168 förhållande 2
104 NA 95 207 skulle 14
104 NA 96 1087 ju 19
104 NA 97 5691 snarare 19
104 NA 98 2238 kunna 17
104 NA 99 4318 anses 16
104 NA 100 5692 orsaka 23
104 NA 101 122 en 16
104 NA 102 5693 benägenhet 16
104 NA 103 1844 hos 46
104 NA 104 5688 svaranden 23
104 NA 105 89 att 17
104 NA 106 1626 lämna 2
104 NA 107 5694 testamentet 41
104 NA 108 5695 o-klandrad 40
104 NA 109 996 t. 41
104 NA 110 5674 Svaranden 14
104 NA 111 5696 bestred 39
104 NA 112 5697 käromålet, 23
104 NA 113 5698 men, 16
104 NA 114 87 om 16
104 NA 115 5699 rätten 23
104 NA 116 207 skulle 14
104 NA 117 5700 finna 14
104 NA 118 682 honom 2
104 NA 119 5701 jäfvig, 41
104 NA 120 5702 föreslog 23
104 NA 121 411 han 14
104 NA 122 122 en 16
104 NA 123 5703 godman 41
104 NA 124 144 med 14
104 NA 125 5526 uppdrag 23
104 NA 126 89 att 17
104 NA 127 5704 bevaka 36
104 NA 128 5705 lians 23
104 NA 129 5706 myndlings 23
104 NA 130 5707 intressen 40
104 NA 131 668 där 16
104 NA 132 5688 svaranden 23
104 NA 133 2843 kunde 19
104 NA 134 4318 anses 19
104 NA 135 5708 jäfvig. 23
104 NA 136 4926 Som 37
104 NA 137 2993 sådan 17
104 NA 138 5702 föreslog 23
104 NA 139 411 han 14
104 NA 140 359 då 17
104 NA 141 4070 vice 37
104 NA 142 5709 häradshöfding 23
104 NA 143 480 Emil 23
104 NA 144 5710 Kinander. 19
104 NA 145 713 Han 16
104 NA 146 5711 bestred1 23
104 NA 147 89 att 19
104 NA 148 5712 ingenjör 23
104 NA 149 5713 Gumselius 23
104 NA 150 1176 vore 19
104 NA 151 819 bättre 19
104 NA 152 5714 ägnad 41
104 NA 153 89 att 19
104 NA 154 192 vara 14
104 NA 155 5715 förmyndare. 41
104 NA 156 5716 Målet 17
104 NA 157 5717 öfverlämnades 23
104 NA 158 51 och 16
104 NA 159 5718 rättsgångskost 2
104 NA 160 5719 nåder 23
104 NA 161 5720 begärdes 23
104 NA 162 144 med 14
104 NA 163 3953 100 40
104 NA 164 222 kr. 40
104 NA 165 5721 ombudsmr-fvo 41
104 NA 166 5722 de, 16
104 NA 167 5723 ersättning 40
104 NA 168 72 för 16
104 NA 169 5724 inställelser 40
104 NA 170 1457 jämte 17
104 NA 171 5725 protokollslösien. 6
104 NA 172 5726 Skrifvelsen 2
104 NA 173 5352 åtföljdes 2
104 NA 174 98 af 19
104 NA 175 122 en 16
104 NA 176 5727 dd 23
104 NA 177 5728 bilagor. 2
104 NA 178 4234 Med 23
104 NA 179 1401 anledning 23
104 NA 180 98 af 19
104 NA 181 5729 em 23
104 NA 182 98 af 16
104 NA 183 5730 bilagorna 19
104 NA 184 4453 framhöll 22
104 NA 185 408 hr 2
104 NA 186 5731 Sparre 23
104 NA 187 89 att 19
104 NA 188 204 det 16
104 NA 189 2843 kunde 19
104 NA 190 5732 synasi 2
104 NA 191 5733 po 23
104 NA 192 1812 ni 1
104 NA 193 5734 &lt; 6
104 NA 194 5712 ingenjör 23
104 NA 195 5735 Gumselnis 41
104 NA 196 2906 ioke 22
104 NA 197 1176 vore 19
104 NA 198 5002 gift 17
104 NA 199 144 med 14
104 NA 200 5736 myndlingens 16
104 NA 201 5737 moder. 37
104 NA 202 757 Detta 14
104 NA 203 5738 berodde 16
104 NA 204 758 emellertid 17
104 NA 205 317 på 17
104 NA 206 89 att 19
104 NA 207 5739 äktenskapet, 23
104 NA 208 5740 gåtts 23
104 NA 209 5741 utlandet 23
104 NA 210 51 och 16
104 NA 211 89 att 19
104 NA 212 122 en 16
104 NA 213 493 del 16
104 NA 214 5742 nödiga 19
104 NA 215 5743 formaliteter, 16
104 NA 216 5744 gällande 41
104 NA 217 1093 här 40
104 NA 218 1098 landet, 14
104 NA 219 1040 ännu 1
104 NA 220 424 ej 14
104 NA 221 5745 vidtagits. 23
104 NA 222 5746 Modern 19
104 NA 223 168 har 14
104 NA 224 453 alla 16
104 NA 225 5747 förhållanden 2
104 NA 226 2857 rätt 19
104 NA 227 89 att 19
104 NA 228 5748 tillse 46
104 NA 229 705 sitt 23
104 NA 230 5749 barns 37
104 NA 231 827 bästa, 19
104 NA 232 847 äfven 16
104 NA 233 87 om 16
104 NA 234 204 det 16
104 NA 235 4818 oj 35
104 NA 236 96 är 16
104 NA 237 5750 styrkt 14
104 NA 238 89 att 17
104 NA 239 5751 äktenskapet 23
104 NA 240 5752 ingått» 23
104 NA 241 144 med 14
104 NA 242 168 har 14
104 NA 243 1122 landet 1
104 NA 244 5753 laga 40
104 NA 245 5754 former. 40
104 NA 246 415 Hr 23
104 NA 247 5731 Sparre 23
104 NA 248 5755 öfvei 23
104 NA 249 5756 lämnade 46
104 NA 250 5757 likaledes 41
104 NA 251 1115 målet 19
104 NA 252 5758 yrkande 23
104 NA 253 5759 '-m 40
104 NA 254 5760 Infall 14
104 NA 255 261 oeh 14
104 NA 256 5761 anmärkt.?! 23
104 NA 257 89 att 19
104 NA 258 1115 målet 19
104 NA 259 1176 vore 19
104 NA 260 98 af 16
104 NA 261 5762 tÅGsn 14
104 NA 262 4543 beskaffenhet 19
104 NA 263 89 att 19
104 NA 264 5763 rättegångskostnader 23
104 NA 265 424 ej 14
104 NA 266 2306 böra 19
104 NA 267 5764 tilldönws 23
104 NA 268 5765 någondera 19
104 NA 269 5766 parten. 19
105 NA 0 5767 Dom 6
105 NA 1 5768 faller 6
105 NA 2 346 den 1
105 NA 3 2252 31 32
105 NA 4 5769 januari. 6
106 NA 0 3636 * 38
106 NA 1 5770 J 8
106 NA 2 5771 + 25
106 NA 3 5772 å# 8
106 NA 4 5773 p\ 23
106 NA 5 5774 /, 36
106 NA 6 5775 «t 38
106 NA 7 1915 & 8
106 NA 8 2374 £ 3
107 NA 0 995 Den 14
107 NA 1 5776 japunske 27
107 NA 2 5777 frivillige» 25
107 NA 3 5778 ansökan. 19
107 NA 4 1266 Då 14
107 NA 5 5779 amiral 16
107 NA 6 5780 Togo 27
107 NA 7 5781 beslöt 19
107 NA 8 89 att 19
107 NA 9 2878 söka 19
107 NA 10 5782 spärra 14
107 NA 11 5783 utloppet 21
107 NA 12 228 från 1
107 NA 13 4180 Port 0
107 NA 14 4303 Arthur 19
107 NA 15 285 genom 19
107 NA 16 89 att 19
107 NA 17 668 där 1
107 NA 18 5784 sänka 21
107 NA 19 330 några 16
107 NA 20 1042 gamla 1
107 NA 21 5785 handelsfartyg, 19
107 NA 22 5786 tillkänr 27
107 NA 23 5787 nagaf 1
107 NA 24 411 han 14
107 NA 25 72 för 14
107 NA 26 5788 flottans 21
107 NA 27 5789 manskap 27
107 NA 28 89 att 19
107 NA 29 411 han 14
107 NA 30 160 icke 14
107 NA 31 1642 ville 19
107 NA 32 5790 kommendera 27
107 NA 33 711 någon 19
107 NA 34 121 till 16
107 NA 35 113 detta 14
107 NA 36 1684 farliga 27
107 NA 37 5791 uppdrag, 27
107 NA 38 689 enär 27
107 NA 39 204 det 16
107 NA 40 5792 betydde 22
107 NA 41 1199 nästan 1
107 NA 42 5793 absolut 27
107 NA 43 5794 säker 25
107 NA 44 4250 död 25
107 NA 45 72 för 14
107 NA 46 5795 flertalet 42
107 NA 47 5796 deltagare 27
107 NA 48 5797 expeditionen; 16
107 NA 49 411 han 14
107 NA 50 5798 uppmanade 1
107 NA 51 169 därför 19
107 NA 52 5799 frivillige 27
107 NA 53 89 att 19
107 NA 54 5800 anmäla 21
107 NA 55 1146 sig. 14
107 NA 56 3122 Endast 27
107 NA 57 258 ett 14
107 NA 58 5801 femtiotal 27
107 NA 59 891 män 14
107 NA 60 5802 behöfdes, 1
107 NA 61 158 men 14
107 NA 62 424 ej 14
107 NA 63 727 mindre 1
107 NA 64 1203 än 1
107 NA 65 1433 omkring 1
107 NA 66 4687 2,000 14
107 NA 67 5803 sjömän 21
107 NA 68 5804 anmälde 1
107 NA 69 132 sig 14
107 NA 70 5805 genast, 21
107 NA 71 51 och 16
107 NA 72 195 flera 32
107 NA 73 207 skulle 14
107 NA 74 70 ha 32
107 NA 75 83 gjort 25
107 NA 76 204 det 16
107 NA 77 87 om 1
107 NA 78 5780 Togo 27
107 NA 79 160 icke 14
107 NA 80 5806 meddelat- 25
107 NA 81 89 att 19
107 NA 82 5807 inga. 27
107 NA 83 2789 vidare 1
107 NA 84 1429 ansökningar 32
107 NA 85 5422 finge 19
107 NA 86 2249 inlämnas. 49
107 NA 87 5808 Två 1
107 NA 88 98 af 16
107 NA 89 126 de 14
107 NA 90 5809 nökande 49
107 NA 91 121 till 14
107 NA 92 204 det 16
107 NA 93 5810 lif«farliga 19
107 NA 94 5811 väirfvet 21
107 NA 95 5812 hadie 19
107 NA 96 5035 skrifvit 1
107 NA 97 1158 sina 1
107 NA 98 5813 petitioner 1
107 NA 99 144 med 14
107 NA 100 5814 titt 19
107 NA 101 1646 eget 14
107 NA 102 5019 blod 22
107 NA 103 962 stället 16
107 NA 104 72 för 14
107 NA 105 5815 bläck 18
107 NA 106 4799 detta, 22
107 NA 107 4648 enlighet 14
107 NA 108 144 med 14
107 NA 109 346 den 1
107 NA 110 1042 gamla 1
107 NA 111 5816 japaneka; 27
107 NA 112 5817 traditionen, 21
107 NA 113 95 hvilken 14
107 NA 114 847 äfven 16
107 NA 115 5818 tillämpades 21
107 NA 116 647 många 27
107 NA 117 1352 fall 19
