#doc source pos typeindex type topic
7 NA 3373 44 och 10
7 NA 3374 5373 bäst 35
7 NA 3375 8349 affärens 24
7 NA 3376 8350 dottern 38
7 NA 3377 426 kr 6
7 NA 3378 8351 missfall 40
7 NA 3379 8352 prcftei 26
7 NA 3380 45 vara 1
7 NA 3381 2392 hennes 20
7 NA 3382 8353 anmälningar 48
7 NA 3383 8354 tulluppbörden 45
7 NA 3384 8355 contrat 5
7 NA 3385 8274 sjätte 5
7 NA 3386 8356 promt 20
7 NA 3387 31 det 1
7 NA 3388 34 en 38
7 NA 3389 426 kr 38
7 NA 3390 44 och 24
7 NA 3391 8357 spörjande 48
7 NA 3392 8358 upplandegatan 35
7 NA 3393 142 till 10
7 NA 3394 8359 erikason 24
7 NA 3395 469 huset 26
7 NA 3396 426 kr 38
7 NA 3397 7386 ti 42
7 NA 3398 34 en 38
7 NA 3399 565 dess 1
7 NA 3400 128 genom 10
7 NA 3401 5529 östermalm 48
7 NA 3402 1019 stulna 42
7 NA 3403 631 skidor 20
7 NA 3404 1 för 38
7 NA 3405 8360 nordendahl 42
7 NA 3406 8361 handels 48
7 NA 3407 513 kunde 49
7 NA 3408 794 innan 20
7 NA 3409 8362 järnvägsstyrelserna 34
7 NA 3410 2599 tror 20
7 NA 3411 8363 ljungkvist 15
7 NA 3412 52 från 38
7 NA 3413 652 svenska 10
7 NA 3414 328 föredrag 29
7 NA 3415 8364 bergenzaun 42
7 NA 3416 8365 tillbringade 34
7 NA 3417 586 äro 1
7 NA 3418 34 en 38
7 NA 3419 1 för 38
7 NA 3420 35 af 40
7 NA 3421 8366 fortifikationen 15
7 NA 3422 8367 bebådades 1
7 NA 3423 83 stockholm 15
7 NA 3424 2088 må 43
7 NA 3425 585 mer 49
7 NA 3426 6593 hyror 48
7 NA 3427 8368 svårt 42
7 NA 3428 8369 högljudt 5
7 NA 3429 615 få 38
7 NA 3430 8370 bodengellivare 29
7 NA 3431 564 var 10
7 NA 3432 0 är 1
7 NA 3433 2081 ull 5
7 NA 3434 256 såsom 31
7 NA 3435 8371 dagmar 1
7 NA 3436 426 kr 6
7 NA 3437 3142 odh 34
7 NA 3438 1153 hänsyn 43
7 NA 3439 8037 gått 5
7 NA 3440 8372 tegnr 33
7 NA 3441 356 ooh 24
7 NA 3442 1164 fröken 10
7 NA 3443 7849 potatis 45
7 NA 3444 459 vid 40
7 NA 3445 8357 spörjande 48
7 NA 3446 75 ej 10
7 NA 3447 6696 uthyras 38
7 NA 3448 8373 kaggar 43
7 NA 3449 8374 mekanisk 24
7 NA 3450 8375 åstadkomma 38
7 NA 3451 107 har 1
7 NA 3452 145 själfva 40
7 NA 3453 8376 sofum 24
7 NA 3454 8377 rfsa 40
7 NA 3455 8378 blodsdådet 33
7 NA 3456 654 samt 10
7 NA 3457 2323 söka 33
7 NA 3458 8379 eriksgatan 5
7 NA 3459 1734 fram 10
7 NA 3460 8380 alttid 34
7 NA 3461 1209 två 38
7 NA 3462 8381 strängnäs 35
7 NA 3463 4292 nere 1
7 NA 3464 176 väl 10
7 NA 3465 8382 sturegatan 41
7 NA 3466 8383 hemman 43
7 NA 3467 8384 danderyd 38
7 NA 3468 8385 bluslif 20
7 NA 3469 6683 pianino 45
7 NA 3470 2115 sjönk 43
7 NA 3471 225 på 38
7 NA 3472 831 öre 40
7 NA 3473 282 lt 29
7 NA 3474 8386 proo 43
7 NA 3475 3771 kommit 1
7 NA 3476 2765 billigt 42
7 NA 3477 75 ej 10
7 NA 3478 1820 allm 26
7 NA 3479 22 att 38
7 NA 3480 52 från 38
7 NA 3481 8387 crailey 10
7 NA 3482 8388 tilldelade 41
7 NA 3483 22 att 38
7 NA 3484 1224 socken 31
7 NA 3485 5574 ad 24
7 NA 3486 7698 oförklarlig 48
7 NA 3487 3816 göteborg 38
7 NA 3488 22 att 10
7 NA 3489 2812 lördags 15
7 NA 3490 8389 hotellrörelse 43
7 NA 3491 426 kr 38
7 NA 3492 7104 köpas 35
7 NA 3493 8390 glasburk 5
7 NA 3494 1 för 38
7 NA 3495 7297 mt 34
7 NA 3496 1150 hon 20
7 NA 3497 8391 intecknad 5
7 NA 3498 8392 skwp 34
7 NA 3499 567 många 39
7 NA 3500 8393 tunt 42
7 NA 3501 8394 plor 3
7 NA 3502 2765 billigt 42
7 NA 3503 52 från 38
7 NA 3504 8395 stprre 42
7 NA 3505 8396 bereda 26
7 NA 3506 426 kr 6
7 NA 3507 8397 sönderbröto 37
7 NA 3508 1 för 38
7 NA 3509 22 att 38
7 NA 3510 6688 skrifvelse 5
7 NA 3511 41 om 38
7 NA 3512 142 till 10
7 NA 3513 7899 tycker 45
7 NA 3514 5529 östermalm 48
7 NA 3515 8398 utskjutande 10
7 NA 3516 1990 ordföranden 5
7 NA 3517 8399 försäljes 42
7 NA 3518 225 på 38
7 NA 3519 8400 tillställde 43
7 NA 3520 1062 ännu 31
7 NA 3521 947 gånger 1
7 NA 3522 170 då 1
7 NA 3523 398 morgon 40
7 NA 3524 8401 betnne 3
7 NA 3525 8402 gustafson 42
7 NA 3526 7016 km 43
7 NA 3527 8403 bikult 42
7 NA 3528 173 den 10
7 NA 3529 44 och 10
7 NA 3530 490 tr 24
7 NA 3531 8404 knamn 6
7 NA 3532 830 ställa 20
7 NA 3533 34 en 38
7 NA 3534 1453 firman 41
7 NA 3535 5204 korrespondent 45
7 NA 3536 8405 lönereduceringen 34
7 NA 3537 1507 genast 24
7 NA 3538 8406 g_ifver 49
7 NA 3539 8407 ofoemärkt 44
7 NA 3540 8408 nkolan 5
7 NA 3541 8409 lade 42
7 NA 3542 8410 motivet 42
7 NA 3543 3141 meddelas 38
7 NA 3544 72 så 31
7 NA 3545 35 af 40
7 NA 3546 8411 ladugård 26
7 NA 3547 557 hela 40
7 NA 3548 8412 smil 34
7 NA 3549 798 visas 24
7 NA 3550 422 kort 15
7 NA 3551 928 sina 38
7 NA 3552 8413 riulllllb 41
7 NA 3553 8414 cremonesare 43
7 NA 3554 225 på 38
7 NA 3555 142 till 24
7 NA 3556 8415 anordnat 34
7 NA 3557 1049 mig 20
7 NA 3558 22 att 10
7 NA 3559 22 att 10
7 NA 3560 41 om 38
7 NA 3561 8136 fullfölja 5
7 NA 3562 8416 grenadjärregemente 41
7 NA 3563 173 den 10
7 NA 3564 8417 mördarna 45
7 NA 3565 8418 försivinnandot 1
7 NA 3566 5226 hvarjämte 6
7 NA 3567 225 på 10
7 NA 3568 8419 ytterst 35
7 NA 3569 550 kg 45
7 NA 3570 22 att 10
7 NA 3571 157 efter 1
7 NA 3572 459 vid 40
7 NA 3573 34 en 38
7 NA 3574 2293 utvisar 31
7 NA 3575 2720 äga 10
7 NA 3576 1198 skolan 3
7 NA 3577 1555 na 38
7 NA 3578 258 kommer 10
7 NA 3579 7341 utlåtande 31
7 NA 3580 1058 flottan 49
7 NA 3581 6828 naturskönt 41
7 NA 3582 232 eller 24
7 NA 3583 432 år 24
7 NA 3584 122 hittills 10
7 NA 3585 6112 paul 12
7 NA 3586 1110 platsen 10
7 NA 3587 8420 minimala 5
7 NA 3588 170 då 1
7 NA 3589 1796 bostad 43
7 NA 3590 483 början 10
7 NA 3591 8421 upptänkliga 31
7 NA 3592 8422 aktiebolag 48
7 NA 3593 7849 potatis 45
7 NA 3594 8423 illariiiiiiffrnjiirssfafph 45
7 NA 3595 0 är 1
7 NA 3596 8424 arfvodena 42
7 NA 3597 18 sig 1
7 NA 3598 490 tr 24
7 NA 3599 281 andra 31
7 NA 3600 8425 soin 43
7 NA 3601 8426 skh 20
7 NA 3602 8427 upphörde 43
7 NA 3603 8115 tidningen 5
7 NA 3604 52 från 38
7 NA 3605 8428 llyrcp 20
7 NA 3606 8429 saimt 42
7 NA 3607 8430 sände 34
7 NA 3608 44 och 10
7 NA 3609 34 en 38
7 NA 3610 8431 hörn 48
7 NA 3611 2088 må 43
7 NA 3612 8432 emaljbgkstäfveb 42
7 NA 3613 796 åt 20
7 NA 3614 8433 kans 35
7 NA 3615 22 att 38
7 NA 3616 4761 yttrade 1
7 NA 3617 18 sig 1
7 NA 3618 236 inom 1
7 NA 3619 142 till 10
7 NA 3620 44 och 10
7 NA 3621 1952 kungsholmsbrogatan 11
7 NA 3622 8434 malmskillnadsgatiau 45
7 NA 3623 3674 västerås 49
7 NA 3624 1728 därför 49
7 NA 3625 7658 jul 34
7 NA 3626 8435 befallt 5
7 NA 3627 660 hade 10
7 NA 3628 8436 röra 45
7 NA 3629 776 hvilka 3
7 NA 3630 636 hvilket 10
7 NA 3631 142 till 10
7 NA 3632 8437 nymaeus 45
7 NA 3633 8438 slussgatan 3
7 NA 3634 1522 son 15
7 NA 3635 173 den 10
7 NA 3636 7800 okänd 42
7 NA 3637 1 för 38
7 NA 3638 1707 helst 24
7 NA 3639 34 en 38
7 NA 3640 22 att 10
7 NA 3641 8439 tullkamrar 42
7 NA 3642 107 har 1
7 NA 3643 8440 liishremagasinet 20
7 NA 3644 1009 timmar 20
7 NA 3645 170 då 1
7 NA 3646 7812 siffrorna 6
7 NA 3647 3563 päls 45
7 NA 3648 8441 anhållan 45
7 NA 3649 34 en 10
7 NA 3650 971 don 10
7 NA 3651 6249 tages 35
7 NA 3652 683 nästan 20
7 NA 3653 2742 verkställt 41
7 NA 3654 8442 lof 34
7 NA 3655 157 efter 1
7 NA 3656 8443 stockholms_nyheter 40
7 NA 3657 8444 brunk 45
7 NA 3658 616 rum 26
7 NA 3659 22 att 10
7 NA 3660 8445 växer 41
7 NA 3661 2265 tider 41
7 NA 3662 41 om 38
7 NA 3663 3721 er 20
7 NA 3664 18 sig 1
7 NA 3665 173 den 10
7 NA 3666 173 den 10
7 NA 3667 1038 utgjorde 15
7 NA 3668 8446 storkyrkoförsamlingen 15
7 NA 3669 232 eller 24
7 NA 3670 8447 tit 43
7 NA 3671 8448 åkerman 35
7 NA 3672 178 skulle 31
7 NA 3673 7872 tullmedel 6
7 NA 3674 8449 färdiga 5
7 NA 3675 4491 liter 10
7 NA 3676 8450 sachsen 24
7 NA 3677 8451 angsåg 29
7 NA 3678 8452 tanberry 38
7 NA 3679 72 så 31
7 NA 3680 52 från 38
7 NA 3681 8453 kallade 5
7 NA 3682 8454 trösta 43
7 NA 3683 54 ett 48
7 NA 3684 7027 egendomen 45
7 NA 3685 8455 wiger 33
7 NA 3686 8456 lagium_bgrib 8
7 NA 3687 8457 vandrande 20
7 NA 3688 685 kök 40
7 NA 3689 44 och 24
7 NA 3690 1718 hr 40
7 NA 3691 54 ett 24
7 NA 3692 173 den 10
7 NA 3693 194 direkt 42
7 NA 3694 4959 säljes 42
7 NA 3695 469 huset 26
7 NA 3696 459 vid 40
7 NA 3697 6600 bolag 10
7 NA 3698 8458 lägret 34
7 NA 3699 4079 gångna 33
7 NA 3700 8459 g_d_j 20
7 NA 3701 8460 allard 4
7 NA 3702 356 ooh 24
7 NA 3703 6587 st 48
7 NA 3704 54 ett 10
7 NA 3705 8461 toretorp 45
7 NA 3706 1820 allm 38
7 NA 3707 1760 jag 20
7 NA 3708 5565 söder 48
7 NA 3709 8462 charlotta 45
7 NA 3710 7821 carewe 45
7 NA 3711 1528 bättre 24
7 NA 3712 7500 skånska 5
7 NA 3713 8463 jaså 10
7 NA 3714 8464 användande 10
7 NA 3715 22 att 38
7 NA 3716 8465 cederschiöld 5
7 NA 3717 1218 litet 48
7 NA 3718 929 första 1
7 NA 3719 34 en 38
7 NA 3720 8466 medgifvit 29
7 NA 3721 8467 godiriältade 35
7 NA 3722 8468 sanntidigt 3
7 NA 3723 18 sig 1
7 NA 3724 176 väl 10
7 NA 3725 8469 pastoratet 5
7 NA 3726 37 som 1
7 NA 3727 107 har 1
7 NA 3728 4733 öfverskott 34
7 NA 3729 31 det 1
7 NA 3730 8205 ersättning 45
7 NA 3731 3732 nämnts 31
7 NA 3732 8470 varor 45
7 NA 3733 52 från 38
7 NA 3734 757 godt 24
7 NA 3735 6831 rikstel 6
7 NA 3736 393 tillbaka 40
7 NA 3737 107 har 1
7 NA 3738 8471 david 34
7 NA 3739 6025 skull 27
7 NA 3740 7536 aflägsnade 45
7 NA 3741 37 som 1
7 NA 3742 685 kök 40
7 NA 3743 8472 ändamål 5
7 NA 3744 2097 gustaf 24
7 NA 3745 8473 näringslifvet 1
7 NA 3746 6334 kurs 24
7 NA 3747 5008 tillstånd 41
7 NA 3748 426 kr 6
7 NA 3749 41 om 38
7 NA 3750 8474 hushåller 42
7 NA 3751 1820 allm 38
7 NA 3752 8475 uppbörden 15
7 NA 3753 1 för 38
7 NA 3754 1 för 38
7 NA 3755 8476 mariestad 24
7 NA 3756 54 ett 10
7 NA 3757 14 med 1
7 NA 3758 1715 varit 1
7 NA 3759 7895 simplicissimus 43
7 NA 3760 8477 ofter 34
7 NA 3761 68 bli 31
7 NA 3762 7531 användas 35
7 NA 3763 1679 svar 39
7 NA 3764 107 har 1
7 NA 3765 3385 dömdes 15
7 NA 3766 54 ett 10
7 NA 3767 8478 godr 34
7 NA 3768 490 tr 24
7 NA 3769 490 tr 24
7 NA 3770 8479 meddelades 48
7 NA 3771 8480 spårvägarna 5
7 NA 3772 6783 tunnelgatan 24
7 NA 3773 490 tr 24
7 NA 3774 221 hvad 20
7 NA 3775 652 svenska 10
7 NA 3776 8481 inträngde 5
7 NA 3777 8482 ne 26
7 NA 3778 7369 fönster 45
7 NA 3779 8483 gottlands 43
7 NA 3780 223 styrelsen 1
7 NA 3781 348 utan 1
7 NA 3782 2276 ända 41
7 NA 3783 55 man 39
7 NA 3784 8484 utskjuta 20
7 NA 3785 1522 son 15
7 NA 3786 8139 belopp 24
7 NA 3787 8485 banvallen 43
7 NA 3788 616 rum 26
7 NA 3789 173 den 10
7 NA 3790 2059 möbl 26
7 NA 3791 8486 vintermånader 34
7 NA 3792 8487 understödjande 42
7 NA 3793 8488 anlöpande 45
7 NA 3794 155 följande 40
7 NA 3795 8489 hets 15
7 NA 3796 142 till 10
7 NA 3797 173 den 10
7 NA 3798 6553 välskött 38
7 NA 3799 8490 sann 33
7 NA 3800 207 ha 15
7 NA 3801 8491 arbetstid 41
7 NA 3802 94 än 31
7 NA 3803 44 och 10
7 NA 3804 422 kort 38
7 NA 3805 225 på 38
7 NA 3806 44 och 10
7 NA 3807 8492 svartön 5
7 NA 3808 8493 hiradshöfding 43
7 NA 3809 341 detta 29
7 NA 3810 8441 anhållan 45
7 NA 3811 8494 edlund 20
7 NA 3812 7490 rikstelefon 42
7 NA 3813 513 kunde 31
7 NA 3814 660 hade 10
7 NA 3815 6162 linngatan 0
7 NA 3816 3838 gatan 26
7 NA 3817 2066 dr 10
7 NA 3818 8495 sjäfartstöretöre 1
7 NA 3819 8496 efteråt 15
7 NA 3820 7539 järnväg 43
7 NA 3821 258 kommer 10
7 NA 3822 14 med 24
7 NA 3823 1009 timmar 20
7 NA 3824 8497 misstänker 42
7 NA 3825 8498 gårdar 5
7 NA 3826 8499 linbart 35
7 NA 3827 1002 hus 24
7 NA 3828 7219 valnöt 35
7 NA 3829 8500 folk_irk 5
7 NA 3830 654 samt 10
7 NA 3831 8105 katarina 11
7 NA 3832 8501 sköfde 41
7 NA 3833 207 ha 15
7 NA 3834 1820 allm 38
7 NA 3835 1161 til 15
7 NA 3836 0 är 1
7 NA 3837 8502 klosett 34
7 NA 3838 394 nr 48
7 NA 3839 3142 odh 34
7 NA 3840 34 en 38
7 NA 3841 35 af 40
7 NA 3842 616 rum 26
7 NA 3843 8503 åkeason 43
7 NA 3844 1 för 38
7 NA 3845 25 tid 38
7 NA 3846 457 också 10
7 NA 3847 8504 hedman 42
7 NA 3848 8505 frun 5
7 NA 3849 37 som 1
7 NA 3850 868 pr 24
7 NA 3851 8506 oca 15
7 NA 3852 2833 jakobsgatan 49
7 NA 3853 8507 ersätta 40
7 NA 3854 7742 dörrar 38
7 NA 3855 8508 försäkrad 42
7 NA 3856 796 åt 20
7 NA 3857 2378 låg 5
7 NA 3858 18 sig 1
7 NA 3859 8509 torr 15
7 NA 3860 6862 praktisk 48
7 NA 3861 4481 em 10
7 NA 3862 8510 severin 35
7 NA 3863 891 stor 48
7 NA 3864 1361 tack 41
7 NA 3865 8511 öfversten 34
7 NA 3866 899 enligt 40
7 NA 3867 8512 brodin 45
7 NA 3868 1977 hvadan 31
7 NA 3869 44 och 10
7 NA 3870 6663 möblerad 26
7 NA 3871 8513 rrneiter 41
7 NA 3872 35 af 40
7 NA 3873 8514 kdh 8
7 NA 3874 8515 folkskolans 42
7 NA 3875 8516 stenografikurser 43
7 NA 3876 8517 träffat 35
7 NA 3877 8518 nedlagd 20
7 NA 3878 3542 måndagen 45
7 NA 3879 3365 hyra 26
7 NA 3880 35 af 40
7 NA 3881 1002 hus 24
7 NA 3882 52 från 38
7 NA 3883 8519 ntmärkt 11
7 NA 3884 7595 egentligen 42
7 NA 3885 776 hvilka 1
7 NA 3886 1760 jag 20
7 NA 3887 35 af 40
7 NA 3888 654 samt 10
7 NA 3889 432 år 40
7 NA 3890 8520 cre 20
7 NA 3891 652 svenska 10
7 NA 3892 6405 götgatan 24
7 NA 3893 771 långt 29
7 NA 3894 1699 redan 29
7 NA 3895 232 eller 24
7 NA 3896 2169 densamma 6
7 NA 3897 232 eller 24
7 NA 3898 7981 båkmedel 42
7 NA 3899 8521 l_tidon 5
7 NA 3900 8522 besväre 45
7 NA 3901 3542 måndagen 45
7 NA 3902 1 för 38
7 NA 3903 8523 vapör 34
7 NA 3904 170 då 1
7 NA 3905 4286 lång 38
7 NA 3906 946 antalet 40
7 NA 3907 142 till 24
7 NA 3908 1856 villkor 15
7 NA 3909 8524 ämnet 8
7 NA 3910 6595 bord 15
7 NA 3911 44 och 10
7 NA 3912 1875 annan 40
7 NA 3913 52 från 38
7 NA 3914 929 första 1
7 NA 3915 54 ett 24
7 NA 3916 22 att 10
7 NA 3917 8525 smitt 42
7 NA 3918 8526 opeprdisk 15
7 NA 3919 334 liksom 40
7 NA 3920 8527 dispaschöndnetitiitionen 40
7 NA 3921 1856 villkor 6
7 NA 3922 6621 stureparken 3
7 NA 3923 2099 detaljer 43
7 NA 3924 385 vi 40
7 NA 3925 8528 täflan 5
7 NA 3926 44 och 24
7 NA 3927 348 utan 1
7 NA 3928 31 det 1
7 NA 3929 567 många 34
7 NA 3930 35 af 40
7 NA 3931 3141 meddelas 38
7 NA 3932 7047 lära 33
7 NA 3933 8529 sjön 11
7 NA 3934 4862 lå 29
7 NA 3935 8530 balustrar 29
7 NA 3936 7831 uppköpas 43
7 NA 3937 6093 broarna 37
7 NA 3938 8531 upplands 42
7 NA 3939 8532 ingångna 42
7 NA 3940 35 af 40
7 NA 3941 142 till 10
7 NA 3942 1002 hus 24
7 NA 3943 2304 fr 49
7 NA 3944 1150 hon 20
7 NA 3945 2811 belägen 41
7 NA 3946 868 pr 24
7 NA 3947 8533 reservofftcersaspiranter 15
7 NA 3948 394 nr 10
7 NA 3949 256 såsom 31
7 NA 3950 298 gällande 29
7 NA 3951 1 för 38
7 NA 3952 2589 möbleradt 48
7 NA 3953 35 af 39
7 NA 3954 2599 tror 20
7 NA 3955 110 kom 1
7 NA 3956 736 ljus 48
7 NA 3957 1507 genast 24
7 NA 3958 7743 delningen 38
7 NA 3959 6239 gas 0
7 NA 3960 57 öfver 10
7 NA 3961 8534 ångare 5
7 NA 3962 7856 cadiz 15
7 NA 3963 8535 leiätteloe 5
7 NA 3964 1771 underrättelse 26
7 NA 3965 142 till 10
7 NA 3966 3491 män 31
7 NA 3967 8536 afvikit 20
7 NA 3968 44 och 10
7 NA 3969 8537 västra 49
7 NA 3970 44 och 24
7 NA 3971 8538 rekommendera 20
7 NA 3972 5843 norrmalm 48
7 NA 3973 8539 ombyggnad 33
7 NA 3974 6330 beläget 24
7 NA 3975 7419 aflåtit 43
7 NA 3976 44 och 10
7 NA 3977 7319 begagnadt 45
7 NA 3978 107 har 1
7 NA 3979 356 ooh 24
7 NA 3980 7527 behörig 5
7 NA 3981 8540 försäljning 40
7 NA 3982 580 vår 10
7 NA 3983 44 och 10
7 NA 3984 1930 särdeles 1
7 NA 3985 1692 året 34
7 NA 3986 108 sitt 1
7 NA 3987 35 af 40
7 NA 3988 8541 akola 15
7 NA 3989 906 ni 20
7 NA 3990 483 början 10
7 NA 3991 211 men 31
7 NA 3992 8542 pinsamt 45
7 NA 3993 31 det 1
7 NA 3994 8543 förutvarande 49
7 NA 3995 8544 ehnqvist 41
7 NA 3996 0 är 24
7 NA 3997 198 alltid 1
7 NA 3998 8545 norrmalmistorg 34
7 NA 3999 5008 tillstånd 41
7 NA 4000 8546 at_t 20
7 NA 4001 44 och 10
7 NA 4002 8547 alltl 44
7 NA 4003 1482 lilla 26
7 NA 4004 225 på 10
7 NA 4005 5565 söder 40
7 NA 4006 100 nu 10
7 NA 4007 8548 örgryte 34
7 NA 4008 8549 virke 45
7 NA 4009 8550 gud 20
7 NA 4010 4714 hörde 34
7 NA 4011 4959 säljes 42
7 NA 4012 8551 morcihandlingen 43
7 NA 4013 1 för 38
7 NA 4014 8552 penssona 49
7 NA 4015 1150 hon 20
7 NA 4016 8553 försummelse 1
7 NA 4017 432 år 40
7 NA 4018 14 med 1
7 NA 4019 34 en 10
7 NA 4020 142 till 34
7 NA 4021 54 ett 10
7 NA 4022 1 för 38
7 NA 4023 0 är 1
7 NA 4024 1458 före 38
7 NA 4025 3674 västerås 41
7 NA 4026 1319 hvarför 48
7 NA 4027 8554 vastgöta 44
7 NA 4028 8555 frågar 40
7 NA 4029 117 sin 1
7 NA 4030 7994 centralbyrån 45
7 NA 4031 44 och 24
7 NA 4032 35 af 40
7 NA 4033 117 sin 1
7 NA 4034 37 som 1
7 NA 4035 1270 ville 29
7 NA 4036 8556 weiselgren 6
7 NA 4037 83 stockholm 10
7 NA 4038 6469 hel 41
7 NA 4039 35 af 40
7 NA 4040 7919 anledningen 5
7 NA 4041 8557 berry 49
7 NA 4042 8558 hems_iden 42
7 NA 4043 8559 rifcsf 33
7 NA 4044 263 alltjämt 11
7 NA 4045 526 hvilken 38
7 NA 4046 8560 wersäll 31
7 NA 4047 18 sig 1
7 NA 4048 8561 kork_mattor 20
7 NA 4049 14 med 1
7 NA 4050 7437 köpes 42
7 NA 4051 6645 timmes 24
7 NA 4052 8562 vä 45
7 NA 4053 22 att 10
7 NA 4054 598 drottninggatan 38
7 NA 4055 0 är 1
7 NA 4056 44 och 10
7 NA 4057 8563 reskapin 33
7 NA 4058 7432 ljunggren 43
7 NA 4059 2141 gick 20
7 NA 4060 35 af 40
7 NA 4061 1320 gust 24
7 NA 4062 3878 hjälp 43
7 NA 4063 5846 regemente 34
7 NA 4064 757 godt 24
7 NA 4065 3365 hyra 26
7 NA 4066 8564 iakttog 31
7 NA 4067 8565 begagnad 5
7 NA 4068 5485 omfattande 24
7 NA 4069 8566 höta 26
7 NA 4070 564 var 10
7 NA 4071 685 kök 40
7 NA 4072 8567 trafikerad 40
7 NA 4073 8568 fäldt 15
7 NA 4074 1760 jag 20
7 NA 4075 8569 hönsgårdsägg 49
7 NA 4076 4028 rf 34
7 NA 4077 7512 poststyrelsen 5
7 NA 4078 2077 norra 45
7 NA 4079 8570 kontorist 33
7 NA 4080 114 hvaraf 1
7 NA 4081 3781 södra 38
7 NA 4082 394 nr 48
7 NA 4083 8051 anslaget 15
7 NA 4084 8571 återvände 48
7 NA 4085 225 på 38
7 NA 4086 7391 gaslyktan 20
7 NA 4087 8572 mister_samnielsgatetn 11
7 NA 4088 211 men 31
7 NA 4089 1852 musik 15
7 NA 4090 12 de 31
7 NA 4091 8573 kalsonger 34
7 NA 4092 3205 octh 4
7 NA 4093 54 ett 48
7 NA 4094 176 väl 10
7 NA 4095 8574 befimcling 10
7 NA 4096 8575 ullit 24
7 NA 4097 8576 winbergh 6
7 NA 4098 142 till 24
7 NA 4099 5954 adress 39
7 NA 4100 8577 rektor 15
7 NA 4101 356 ooh 10
7 NA 4102 8578 bernhard 38
7 NA 4103 8579 sinnelag 33
7 NA 4104 526 hvilken 38
7 NA 4105 5491 norrköping 42
7 NA 4106 1002 hus 24
7 NA 4107 8580 felat 45
7 NA 4108 568 begäran 49
7 NA 4109 4319 befann 8
7 NA 4110 2553 bl 44
7 NA 4111 8581 majors 45
7 NA 4112 986 vidare 38
7 NA 4113 8582 söndagskvällarna 24
7 NA 4114 2056 edra 45
7 NA 4115 8583 ålclagarmakten 5
7 NA 4116 986 vidare 38
7 NA 4117 100 nu 10
7 NA 4118 521 han 31
7 NA 4119 5884 vecka 20
7 NA 4120 8584 inläggning 5
7 NA 4121 6835 ägaren 42
7 NA 4122 1692 året 34
7 NA 4123 8585 anblick 20
7 NA 4124 37 som 1
7 NA 4125 2077 norra 45
7 NA 4126 8586 stadsfullmäktige 20
7 NA 4127 8587 afbrända 29
7 NA 4128 8588 iakttaga 5
7 NA 4129 8589 ltfverstgten 49
7 NA 4130 2264 sökt 40
7 NA 4131 1301 hos 38
7 NA 4132 52 från 38
7 NA 4133 8590 därinne 20
7 NA 4134 2180 ja 45
7 NA 4135 1189 höll 10
7 NA 4136 169 därpå 40
7 NA 4137 595 följden 20
7 NA 4138 1348 sätt 10
7 NA 4139 8591 fabriks_aktiebolag 35
7 NA 4140 44 och 10
7 NA 4141 6318 inventarier 6
7 NA 4142 37 som 1
7 NA 4143 128 genom 10
7 NA 4144 142 till 10
7 NA 4145 176 väl 10
7 NA 4146 4932 stureplan 39
7 NA 4147 8592 anställd 15
7 NA 4148 8593 rådmansgatan 5
7 NA 4149 837 dylikt 31
7 NA 4150 31 det 1
7 NA 4151 8594 gti 26
7 NA 4152 12 de 31
7 NA 4153 109 kan 38
7 NA 4154 8595 halftrappor 31
7 NA 4155 742 slutligen 10
7 NA 4156 44 och 10
7 NA 4157 8596 stäribhus 44
7 NA 4158 8071 sinnessjukdom 42
7 NA 4159 1791 inte 20
7 NA 4160 232 eller 24
7 NA 4161 660 hade 10
7 NA 4162 432 år 5
7 NA 4163 8597 krossades 45
7 NA 4164 745 plötsligt 33
7 NA 4165 5936 te 38
7 NA 4166 8598 fortsättas 45
7 NA 4167 8599 oon 33
7 NA 4168 8600 tydliga 10
7 NA 4169 201 mycket 49
7 NA 4170 8601 förtslag 48
7 NA 4171 8602 vidsträckt 4
7 NA 4172 4975 bekant 3
7 NA 4173 8603 talan 49
7 NA 4174 44 och 24
7 NA 4175 64 ds 1
7 NA 4176 2790 dagar 49
7 NA 4177 939 möbler 42
7 NA 4178 6034 köpa 34
7 NA 4179 8604 placerade 20
7 NA 4180 2140 erhållit 38
7 NA 4181 34 en 38
7 NA 4182 8605 väns 40
7 NA 4183 85 lägsta 15
7 NA 4184 8606 disprmens 49
7 NA 4185 7757 borta 6
7 NA 4186 14 med 24
7 NA 4187 8607 nypon 43
7 NA 4188 173 den 10
7 NA 4189 369 sade 20
7 NA 4190 142 till 24
7 NA 4191 8608 möblerade 31
7 NA 4192 128 genom 10
7 NA 4193 8609 mälaren 40
7 NA 4194 7509 snar 10
7 NA 4195 8610 celsings 29
7 NA 4196 31 det 1
7 NA 4197 167 grund 45
7 NA 4198 1010 sam 44
7 NA 4199 8611 mainikkilluntlfig 15
7 NA 4200 8201 tjufvarna 1
7 NA 4201 8612 bud 45
7 NA 4202 660 hade 10
7 NA 4203 142 till 24
7 NA 4204 7877 kungsholmen 26
7 NA 4205 8613 hemkom 48
7 NA 4206 7843 trängkår 42
7 NA 4207 22 att 10
7 NA 4208 4308 fången 40
7 NA 4209 14 med 24
7 NA 4210 8614 ridhuset 15
7 NA 4211 8615 dbh 15
7 NA 4212 22 att 38
7 NA 4213 1 för 38
7 NA 4214 356 ooh 10
7 NA 4215 8616 motiv 5
7 NA 4216 1777 därmed 38
7 NA 4217 55 man 29
